X,X1B,X1N,X2B,X2N,X3B,X3N,X5B,X5N,X6B,X6N,X7B,X7N,X8B,X8N,fitPatch,adjp.p,pval.p,adjp.g,pval.g,adjp.pc1,pval.pc1,direction,pval,binary
isogroup44840_g1,6.45804244346901,6.17216717692479,6.11402114818416,6.13713767229898,6.97428923243733,6.67043472735545,6.43670619262844,5.72757758511628,6.46180476774889,5.81306091805271,5.92598438789016,5.15586272164526,5.70101491742774,5.49127875948321,0.616370105083635,0.0831772776936971,0.00182469758471604,1.84106529955527e-05,2.19636678655544e-06,0.884789993179651,0.0348600087791876,1,2.73880907900771,1
isogroup44908_g1,8.41703155031257,8.67911623223822,7.8287673770585,8.02126222695698,7.56118674356102,8.23528153413304,7.09516132348582,8.51269336746056,7.19288000251901,8.42932696060329,7.88790523901409,9.07219554753845,7.6001429429621,7.72548208235932,-0.791395641770582,0.0519642571600111,0.000817466882411133,0.221743427377726,0.124129285816219,0.884789993179651,0.0159313224506268,-1,-3.08752977951933,1
isogroup45301_g1,4.62877066218837,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,29.4892406929219,0.0827685744455068,0.00176447929560053,0.0016104683849615,0.000336537392309766,0.884789993179651,0.201404496739144,1,2.75338340867224,1
isogroup45456_g2,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,5.04544444439572,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,4.05839415171888,3.79936497857006,36.3654053484229,0.0360236294943895,0.000480329782373778,0.110575952130646,0.050963640332419,0.884789993179651,0.0944650221454179,1,3.31846039410986,1
isogroup45572_g1,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,5.0112945522108,3.79936497857006,3.79936497857006,3.79936497857006,4.14168520720657,3.79936497857006,33.5823952026066,0.0728082295790607,0.00140919154023988,0.102930282850712,0.0465164826652336,0.884789993179651,0.177858341308571,1,2.85102994185218,1
isogroup45797_g1,4.95721647674309,5.08946643141482,4.69395762012467,5.45001913397725,3.79936497857006,5.45303821222382,4.80481126109147,5.25249780058415,5.0112945522108,5.40478069435314,4.40096641613299,5.06138852160229,4.77672491131192,5.21553954714632,-1.4430357477122,0.0978124714205975,0.00242910335565072,0.867471985730463,0.813959352408336,0.884789993179651,0.0518193778745981,-1,-2.61455398817493,1
isogroup45820_g1,4.91026573871973,5.29185728070825,4.57712422068147,6.23353188816783,4.82685231042767,5.55182489232422,5.70876090838616,5.69918178299504,5.64415756045415,6.23645045778786,5.34404047404802,5.92102017361453,5.23503148307759,6.02208880139567,-1.26006731048396,0.0584343591987009,0.00096831129913888,0.414730141861735,0.288460116345723,0.884789993179651,0.0169988113518046,-1,-3.01398495552258,1
isogroup45876_g3,3.79936497857006,3.79936497857006,4.69395762012467,3.79936497857006,4.53341728409419,3.79936497857006,4.38759590782054,3.79936497857006,3.79936497857006,3.79936497857006,4.12259296054564,3.79936497857006,4.0888715500834,3.79936497857006,36.6736027499453,0.0200733504220417,0.000185305346676601,0.137545954542725,0.0672321038316418,0.884789993179651,0.0516364722944681,1,3.73211181529077,1
isogroup45997_g1,11.3771391793848,11.49535807313,11.8502833311266,11.8628189697269,11.314468572446,11.4363640306278,11.2486657585837,11.5525783983708,11.3388558557646,11.6394895857401,11.3958434512888,11.5095890877496,11.4848686092107,11.7015121235411,-0.166389939676551,0.00741027386389328,4.3878775862205e-05,1.9830981055603e-09,1.10766062988432e-10,0.39036577334155,0.00201330006465472,-1,-4.35774450719338,1
isogroup46045_g1,8.91610326874772,9.10559868028725,7.56889342296371,7.77515860089609,7.44330167029893,8.5599260272566,7.8380933296783,9.07459924062199,7.84626502841152,8.39899377964887,8.13907926933095,8.8710510686786,8.49180705130751,9.23461477027102,-0.734575542696613,0.00305401476740592,1.26856998734493e-05,0.000130343085986375,1.9606180499232e-05,0.227866707296752,0.000753614766618504,-1,-4.89668214415582,1
isogroup46376_g1,3.79936497857006,4.91597036384892,3.79936497857006,3.79936497857006,4.53341728409419,4.7543400545277,3.79936497857006,4.63474777544524,3.79936497857006,4.2847999734683,4.02816016516332,4.6287526170712,3.98264910014509,4.79637081449627,-4.09693028371138,0.0802108088882412,0.00164577221354123,0.535013412663167,0.410161188523787,0.884789993179651,0.0800475210800727,-1,-2.78363024798911,1
isogroup46392_g1,5.0858548412579,5.36837262084511,4.69395762012467,5.65996542041712,5.22467991452133,5.78835091835142,4.80481126109147,4.7825344077263,4.66854427542054,4.91517012795019,5.0912586364556,5.65797151361676,5.28385377191807,5.53937598222667,-0.883133348043165,0.0327049698086387,0.000410437977271472,0.0118661324953372,0.00337736453391368,0.884789993179651,0.0161004327269165,-1,-3.38675235554296,1
isogroup46498_g1,4.28258242772703,3.79936497857006,4.43692018665661,3.79936497857006,5.04544444439572,4.12285539658023,4.80481126109147,3.79936497857006,4.66854427542054,3.79936497857006,4.02816016516332,3.79936497857006,4.14168520720657,3.79936497857006,5.64057422589411,0.0314192657780552,0.000383334900574628,0.520616891347267,0.394546163791676,NA,NA,1,3.41642152548226,1
isogroup46581_g1,4.28258242772703,3.79936497857006,3.79936497857006,3.79936497857006,4.82685231042767,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,4.25553239281615,3.79936497857006,3.98264910014509,3.79936497857006,37.6182645185772,0.0215802859177234,0.000213304026547623,0.247584697843376,0.143824500125896,0.884789993179651,0.0565843343565871,1,3.6710007426775,1
isogroup46608_g1,9.30053288429012,9.97558215647491,9.35202256900127,10.0305632487507,8.98363533275754,10.0851904821364,9.54246881958915,9.93660446351986,9.58338340255565,9.95755914227829,10.0702383821168,10.4946392297105,9.3151236738709,9.78690904128527,-0.600534365108257,2.17629534774285e-06,5.98051164146796e-10,0.00160881971204698,0.000335626949207857,0.000769534315698195,1.74703576938384e-07,-1,-9.15611274429335,1
isogroup46875_g3,4.62877066218837,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,29.4892406929219,0.0827685744455068,0.00176447929560053,0.0016104683849615,0.000336537392309766,0.884789993179651,0.201404496739144,1,2.75338340867224,1
isogroup46915_g3,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,5.37849869666072,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,4.02816016516332,3.79936497857006,3.98264910014509,3.79936497857006,36.8171031106096,0.0025601807659618,9.84249786295521e-06,0.0168362880058766,0.00513495624465576,0.866544412557333,0.00664938275164317,1,5.00689025841427,1
isogroup46918_g1,6.36186098778698,6.47406536756275,6.50223844515413,6.80750136520673,6.46362980611301,7.25840294915947,6.65856126665357,7.3226112819291,6.17048894341207,7.01993413791048,6.78532661469394,6.87030713928786,6.74815008723658,7.14275698388868,-0.513146903602886,0.0753925516465542,0.00148919445806495,0.127028594122547,0.0607469485459214,0.884789993179651,0.0395990100946034,-1,-2.82704855948472,1
isogroup47036_g2,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,4.66854427542054,3.79936497857006,4.30885122432649,3.79936497857006,4.18726139228919,3.79936497857006,37.1645799180174,0.0802108088882412,0.00164428678077211,0.123254311273669,0.0583483622039246,0.884789993179651,0.193760880169072,1,2.78402240828812,1
isogroup47072_g3,6.39003898765255,7.01141909672062,6.47952992838983,6.74482391467113,6.0310365995434,6.58679915873477,5.39249368904855,6.69679481613622,6.05746361148433,6.72205739214863,6.65335189666154,7.04790588016032,6.57328762956432,7.10663974775599,-0.778743516925243,0.00465587457481372,2.22198167953991e-05,0.326275834716864,0.207818802669745,0.341875968172715,0.0014552114030848,-1,-4.65325757164928,1
isogroup47565_g2,4.28258242772703,3.79936497857006,3.79936497857006,3.79936497857006,4.53341728409419,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,4.1948260274124,3.79936497857006,4.02376597663892,3.79936497857006,37.4007188226547,0.0831772776936971,0.00182396296535137,0.606294727743852,0.487098738184312,0.884789993179651,0.205078978433464,1,2.73898396023814,1
isogroup47601_g1,5.4279369052149,4.59852287015162,4.88672985808531,4.62496622230383,4.53341728409419,4.12285539658023,3.79936497857006,4.33208794974873,4.66854427542054,4.48271095837216,5.05497741977401,4.54318378155288,4.62838988094187,4.35297627701487,1.39349455575836,0.0823499709361167,0.00171759550516337,0.00268500866062066,0.000601309054000243,0.884789993179651,0.0495167925077749,1,2.76507907980594,1
isogroup47635_g1,7.32060681651679,7.56201151347267,7.72852312094054,8.16985211931187,7.72155357992599,7.97736883724855,6.96415428412172,7.0652169021751,7.51595912391863,7.51352093598323,7.51239440716237,8.01593349789882,7.87540723484842,8.07655710898687,-0.325726407349924,0.0184741860241026,0.000166023007758254,7.58740687789497e-11,3.46345174762064e-12,0.884789993179651,0.0112222509160442,-1,-3.77983146091494,1
isogroup47696_g1,7.99825742891256,8.15851244883667,9.21442782587043,9.36645927838078,8.01743775695617,8.62309876423066,8.19166019828166,8.48198740088593,8.89282947867598,9.26371341079872,7.98130449424757,8.37846795520673,7.28840773376583,7.5758240651317,-0.33108640518151,0.000584848541254762,1.2302441284584e-06,0,0,0.110371627749843,0.000215491281930769,-1,-5.90997339897726,1
isogroup48325_g1,7.39735401917146,7.07376953969735,4.69395762012467,3.79936497857006,7.21011893978292,6.27345574562144,5.77657191592444,5.54653078225137,5.93385673761496,5.34237408384847,5.50220617038347,5.15586272164526,5.8317861789096,5.00912984347334,0.966630669824934,0.0741967557941434,0.00145311799201653,0,0,0.884789993179651,0.0332565372481949,1,2.83769909001919,1
isogroup48357_g1,8.05081488695808,8.12322779152752,9.38222282043247,8.70673886502052,9.31106831208396,8.59185904589547,10.2800010399373,8.64329473889998,9.69640688729804,8.76404603208453,8.16052002572018,7.85967154171,9.11527421226458,8.58092954510641,0.709148958351861,0.0491595616369215,0.000756645775130238,0.000122604308984248,1.8290417460487e-05,0.884789993179651,0.0145756506981046,1,3.12110733114804,1
isogroup48417_g1,5.76090264920235,5.26515095788609,4.57712422068147,4.47646989191237,5.51413969418408,5.16125025234502,5.29816378469782,4.90836531125325,6.17048894341207,5.37400055547464,4.97823253966246,4.95719190085677,5.10238603449787,4.43733875251083,0.96704854610159,0.0995571701820558,0.00251657978764219,0.0013824346327149,0.000282962316338287,0.884789993179651,0.0793405094893292,1,2.59918927857442,1
isogroup48480_g1,6.12946878355198,6.57447052675091,4.69395762012467,5.26368185684194,5.22467991452133,5.05594100635564,4.95300973341275,5.64037312797604,5.0112945522108,5.27634601786049,5.0912586364556,5.79628875704397,5.5007375031808,5.81302764975879,-0.838725997393652,0.0817341724364842,0.00169391634435312,6.24678879818887e-07,5.43247032913641e-08,0.884789993179651,0.0567522631494579,-1,-2.77110801587741,1
isogroup48651_g1,6.39003898765255,5.96110401202583,5.41429266581262,4.95203434686497,5.51413969418408,5.42699990205619,5.90222671483574,5.93442500647675,5.0112945522108,5.09144607520744,6.32493769019825,5.99046907244404,5.99124727892939,5.69414576737339,0.469663073749111,0.0373644957959034,0.000501935780908291,3.84752634720785e-15,1.11022302462516e-16,0.884789993179651,0.0332920883990382,1,3.2993517576483,1
isogroup48784_g1,6.54792009763965,6.93874339825889,6.80453099071757,7.03345955614103,6.4004585529104,7.14730032410994,6.31070413836178,7.22332024278586,6.05746361148433,6.4677418194411,6.61171558037043,6.95077801132802,6.8316052757762,6.95215563751821,-0.52517578275334,0.0445515079193898,0.000655574553122262,0.370652989640193,0.2480246673496,0.884789993179651,0.0232498807428694,-1,-3.18337784616612,1
isogroup49219_g1,3.79936497857006,4.40672960277586,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,4.84024981095888,3.79936497857006,3.79936497857006,-34.8062205529111,0.000251294335043854,4.21970160480178e-07,0.000258994330298556,4.22870742396997e-05,0.215103863027251,0.000595774411762728,-1,-6.3746153505153,1
isogroup4930_g1,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,4.90836531125325,3.79936497857006,3.79936497857006,3.79936497857006,4.32820331737596,3.79936497857006,4.12029517204685,-35.4797540303021,0.0119826681278554,9.00156244690864e-05,2.93291596965679e-06,2.9056993389176e-07,0.884789993179651,0.0319329301245457,-1,-4.04568161885344,1
isogroup49553_g3,3.79936497857006,4.32631702564621,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,3.79936497857006,4.1434249869768,3.79936497857006,4.32820331737596,3.79936497857006,4.12029517204685,-37.054495379563,0.0281734161556942,0.000319188742899379,0.29306473680361,0.180021781100618,0.884789993179651,0.0732299006288136,-1,-3.4959522976218,1
isogroup49583_g2,6.43124503721177,6.59370385951248,6.58950586106581,7.47774348684086,6.46362980611301,6.63965936757671,5.70876090838616,6.61272702430437,6.27470747476724,6.88874546650911,6.46702578563131,7.07884996659556,6.70605739165953,7.2392422616214,-0.713858423381676,0.00211591531561155,7.29303555535576e-06,0.027610078204318,0.00922003362748702,0.227866707296752,0.000742347447417191,-1,-5.13708571425876,1
isogroup49717_g1,5.92896258534154,6.29635309482684,5.7734855106898,6.29416027867291,5.84866635897274,6.28693688620408,5.08123440047838,5.88575362419433,5.0112945522108,5.72293699323123,5.43888209766566,5.84764330220365,5.49677177234135,5.60810959052289,-0.681810740279922,0.0562333632390694,0.000913131267736289,0.00911775610433247,0.00249479212540993,0.884789993179651,0.0479461978511737,-1,-3.03946673815151,1
